BORO,VIOLATION CODE,VIOLATION DESCRIPTION,Latitude,Longitude
Bronx,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.827379065304,-73.924548802693
Brooklyn,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.628363562684,-74.029043943989
Manhattan,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.747402494668,-74.004359714281
Manhattan,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.741869040229,-74.004713006739
Brooklyn,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.639810621164,-73.906634035202
Bronx,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.858331466952,-73.902653166966
Queens,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.582217960278,-73.836714938575
Queens,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.733840182011,-73.871577033806
Manhattan,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.865914434232,-73.927708238499
Brooklyn,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.627747292128,-74.023333649248
Manhattan,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.717138793492,-73.998795131761
Brooklyn,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.64545303825,-73.92001311563
Brooklyn,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.670207752249,-73.985450858223
Brooklyn,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.694226613849,-73.918407340332
Brooklyn,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.700881454655,-73.995892188698
Staten Island,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.584942013074,-74.093756989633
Manhattan,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.757251773711,-73.979966882402
Brooklyn,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.693572200402,-73.964523089282
Manhattan,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.738718148909,-74.000111865446
Manhattan,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.765008934526,-73.982895854311
Staten Island,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.643648725944,-74.077433503825
Queens,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.707944859449,-73.897708562694
Manhattan,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.715143091215,-74.007752047973
Brooklyn,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.662761630827,-73.908984322069
Manhattan,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.780099223028,-73.980530490718
Queens,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.636642558831,-73.740520806392
Brooklyn,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.667585839614,-73.981006837645
Brooklyn,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.575533908911,-73.980352768662
Bronx,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.849630697925,-73.916665314653
Brooklyn,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.604982430498,-73.978637049787
Queens,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.648312826068,-73.788281497594
Manhattan,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.808756506906,-73.944777624629
Manhattan,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.755733629507,-73.978357508989
Brooklyn,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.706159938075,-73.950316416507
Brooklyn,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.689982637862,-73.906873619624
Manhattan,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.731159060021,-74.001353056947
Brooklyn,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.680663205082,-73.991397493612
Queens,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.584861987695,-73.818991745217
Manhattan,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.715143091215,-74.007752047973
Staten Island,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.612538973812,-74.129481726979
Brooklyn,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.620111590927,-73.906989489698
Brooklyn,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.702382461844,-73.916164840577
Manhattan,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.751976246982,-73.96753810122
Queens,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.692580968273,-73.857791507188
Brooklyn,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.660521078627,-73.960622842332
Queens,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.756567942527,-73.767545767178
Queens,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.763917523474,-73.808680598987
Manhattan,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.770133686131,-73.98497404952
Staten Island,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.537517656586,-74.150223840325
Brooklyn,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.712017690672,-73.951278739527
Manhattan,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.761887230821,-73.966349230214
Manhattan,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.723679483636,-74.004718930915
Brooklyn,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.678961899836,-73.865031303572
Manhattan,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.748599363914,-73.975227136656
Bronx,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.831126261897,-73.900181674732
Manhattan,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.745538680041,-73.993153852872
Bronx,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.854240101806,-73.88867329616
Manhattan,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.727304852292,-73.988616941783
Brooklyn,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.638045180911,-74.006204534227
Manhattan,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.738578108589,-74.003630206504
Manhattan,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.849663609093,-73.933462348069
Brooklyn,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.692303805992,-73.943276969654
Manhattan,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.733857041959,-74.005459355657
Bronx,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.836236632024,-73.860352678791
Manhattan,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.817790575991,-73.960850972401
Queens,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.758921820015,-73.93270868258
Bronx,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.819753786362,-73.916081441214
Brooklyn,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.652210592395,-73.928149722123
Bronx,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.819954657982,-73.810444598449
Manhattan,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.719150249346,-74.010331877815
Staten Island,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.625029867205,-74.14812324001
Bronx,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.829178325164,-73.87570682252
Brooklyn,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.705232327599,-73.944593208116
Brooklyn,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.584497238247,-73.974514201133
Manhattan,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.76726473227,-73.959469232044
Manhattan,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.708107154177,-74.017630523853
Brooklyn,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.632360136336,-74.028368365558
Manhattan,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.76178748975,-73.990737208379
Bronx,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.876763075937,-73.837695604393
Brooklyn,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.612029070229,-73.983295370563
Brooklyn,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.624797978141,-73.984502562056
Manhattan,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.806670955777,-73.958964712932
Brooklyn,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.609928854538,-73.922281617072
Manhattan,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.80253741452,-73.967712010611
Manhattan,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.754057060467,-73.968562152085
Queens,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.70727543595,-73.789319839659
Manhattan,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.738847021378,-74.005492243227
Queens,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.744103925746,-73.951085568312
